11.779529875, 1, 1
11.77953, 1, 1
11.779530125, 1, 1
11.77953025, 1, 1
11.779530375, 1, 1
11.7795305, 1, 1
11.779530625, 1, 1
11.77953075, 1, 1
11.779530875, 1, 1
11.779531, 1, 1
11.779531125, 1, 1
11.77953125, 1, 1
11.779531375, 1, 1
11.7795315, 1, 1
11.779531625, 1, 1
11.77953175, 1, 1
11.779531875, 1, 1
11.779532, 1, 1
11.779532125, 1, 1
11.77953225, 1, 1
11.779532375, 1, 1
11.7795325, 1, 1
11.779532625, 1, 1
11.77953275, 1, 1
11.779532875, 1, 1
11.779533, 1, 1
11.779533125, 1, 1
11.77953325, 1, 1
11.779533375, 1, 1
11.7795335, 1, 1
11.779533625, 1, 1
11.77953375, 1, 1
11.779533875, 1, 1
11.779534, 1, 1
11.779534125, 1, 1
11.77953425, 1, 1
11.779534375, 1, 1
11.7795345, 1, 1
11.779534625, 1, 1
11.77953475, 1, 1
11.779534875, 1, 1
11.779535, 1, 1
11.779535125, 1, 1
11.77953525, 1, 1
11.779535375, 1, 1
11.7795355, 1, 1
11.779535625, 1, 1
11.77953575, 1, 1
11.779535875, 1, 1
11.779536, 1, 1
11.779536125, 1, 1
11.77953625, 1, 1
11.779536375, 1, 1
11.7795365, 1, 1
11.779536625, 1, 1
11.77953675, 1, 1
11.779536875, 1, 1
11.779537, 1, 1
11.779537125, 1, 1
11.77953725, 1, 1
11.779537375, 1, 1
11.7795375, 1, 1
11.779537625, 1, 1
11.77953775, 1, 1
11.779537875, 1, 1
11.779538, 1, 1
11.779538125, 1, 1
11.77953825, 1, 1
11.779538375, 1, 1
11.7795385, 1, 1
11.779538625, 1, 1
11.77953875, 1, 1
11.779538875, 1, 1
11.779539, 1, 1
11.779539125, 1, 1
11.77953925, 1, 1
11.779539375, 1, 1
11.7795395, 1, 1
11.779539625, 1, 1
11.77953975, 1, 1
11.779539875, 1, 1
11.77954, 1, 1
11.779540125, 1, 1
11.77954025, 1, 1
11.779540375, 1, 1
11.7795405, 1, 1
11.779540625, 1, 1
11.77954075, 1, 1
11.779540875, 1, 1
11.779541, 1, 1
11.779541125, 1, 1
11.77954125, 1, 1
11.779541375, 1, 1
11.7795415, 1, 1
11.779541625, 1, 1
11.77954175, 1, 1
11.779541875, 1, 1
11.779542, 1, 1
11.779542125, 1, 1
11.77954225, 1, 1
11.779542375, 1, 1
11.7795425, 1, 1
11.779542625, 1, 1
11.77954275, 1, 1
11.779542875, 1, 1
11.779543, 1, 1
11.779543125, 1, 1
11.77954325, 1, 1
11.779543375, 1, 1
11.7795435, 1, 1
11.779543625, 1, 1
11.77954375, 1, 1
11.779543875, 1, 1
11.779544, 1, 1
11.779544125, 1, 1
11.77954425, 1, 1
11.779544375, 1, 1
11.7795445, 1, 1
11.779544625, 1, 1
11.77954475, 1, 1
11.779544875, 1, 1
11.779545, 1, 1
11.779545125, 1, 1
11.77954525, 1, 1
11.779545375, 1, 1
11.7795455, 1, 1
11.779545625, 1, 1
11.77954575, 1, 1
11.779545875, 1, 1
11.779546, 1, 1
11.779546125, 1, 1
11.77954625, 1, 1
11.779546375, 1, 1
11.7795465, 1, 1
11.779546625, 1, 1
11.77954675, 1, 1
11.779546875, 1, 1
11.779547, 1, 1
11.779547125, 1, 1
11.77954725, 1, 1
11.779547375, 1, 1
11.7795475, 1, 1
11.779547625, 1, 1
11.77954775, 1, 1
11.779547875, 1, 1
11.779548, 1, 1
11.779548125, 1, 1
11.77954825, 1, 1
11.779548375, 1, 1
11.7795485, 1, 1
11.779548625, 1, 1
11.77954875, 1, 1
11.779548875, 1, 1
11.779549, 1, 1
11.779549125, 1, 1
11.77954925, 1, 1
11.779549375, 1, 1
11.7795495, 1, 1
11.779549625, 1, 1
11.77954975, 1, 1
11.779549875, 1, 1
11.77955, 1, 1
11.779550125, 1, 1
11.77955025, 1, 1
11.779550375, 1, 1
11.7795505, 1, 1
11.779550625, 1, 1
11.77955075, 1, 1
11.779550875, 1, 1
11.779551, 1, 1
11.779551125, 1, 1
